key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
31860,13331,"Clothcraft","RecipeLevelTable#160","Wind-up Shiva",1,"Blood Pepper",1,"Chimerical Felt",1,"Crawler Silk",1,"Ice Tear",1,"",0,"",0,"",0,"",0,"Ice Shard",99,,0,"Aspect: None",1021,False,50,100,100,0,620,0,0,0,"Master Weaver III",False,False,True,"","",False,False,0
31861,12238,"Leatherworking","RecipeLevelTable#150","Survival Hat",1,"Pellitory",2,"Dhalmel Leather",2,"Ramie Thread",1,"Larimar",2,"",0,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",1,"Aspect: None",1020,False,100,100,100,0,0,0,0,0,"Master Leatherworker III",True,True,True,"","",False,False,0
31862,13295,"Clothcraft","RecipeLevelTable#150","Survival Shirt",1,"Pellitory",3,"Ramie Cloth",3,"Ramie Thread",2,"",0,"",0,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",1,"Aspect: None",1021,False,100,100,100,0,0,0,0,0,"Master Weaver III",True,True,True,"","",False,False,0
31863,13300,"Clothcraft","RecipeLevelTable#150","Survival Halfslops",1,"Pellitory",3,"Ramie Cloth",2,"Dhalmel Leather",1,"Ramie Thread",2,"Titanium Nugget",1,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",1,"Aspect: None",1021,False,100,100,100,0,0,0,0,0,"Master Weaver III",True,True,True,"","",False,False,0
31864,12251,"Leatherworking","RecipeLevelTable#150","Survival Boots",1,"Pellitory",1,"Dhalmel Leather",2,"Ramie Thread",2,"",0,"",0,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",1,"Aspect: None",1020,False,100,100,100,0,0,0,0,0,"Master Leatherworker III",True,True,True,"","",False,False,0
31865,12402,"Leatherworking","RecipeLevelTable#220","Ironworks Cap of Gathering",1,"Luminous Fiber",2,"Eikon Leather",2,"Eikon Fiber",1,"Eikon Iron Ingot",1,"Crystal Glass",1,"Fieldcraft Demimateria III",2,"",0,"",0,"Earth Cluster",3,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,870,835,995,0,"Master Leatherworker IV",True,True,True,"","",False,False,0
31866,12403,"Leatherworking","RecipeLevelTable#220","Ironworks Vest of Gathering",1,"Luminous Fiber",3,"Eikon Leather",2,"Eikon Cloth",1,"Eikon Fiber",2,"High Mythrite Ingot",1,"Fieldcraft Demimateria III",3,"",0,"",0,"Earth Cluster",3,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,870,835,995,0,"Master Leatherworker IV",True,True,True,"","",False,False,0
31867,12404,"Leatherworking","RecipeLevelTable#220","Ironworks Gloves of Gathering",1,"Luminous Fiber",2,"Eikon Leather",2,"Eikon Fiber",1,"High Mythrite Ingot",1,"Fieldcraft Demimateria III",2,"",0,"",0,"",0,"Earth Cluster",3,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,870,835,995,0,"Master Leatherworker IV",True,True,True,"","",False,False,0
31868,13432,"Clothcraft","RecipeLevelTable#220","Ironworks Slops of Gathering",1,"Luminous Fiber",2,"Eikon Cloth",1,"Eikon Leather",1,"Eikon Fiber",1,"High Mythrite Ingot",1,"Fieldcraft Demimateria III",2,"",0,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,870,835,995,0,"Master Weaver IV",True,True,True,"","",False,False,0
31869,12408,"Leatherworking","RecipeLevelTable#220","Ironworks Boots of Gathering",1,"Luminous Fiber",2,"Eikon Leather",2,"Eikon Fiber",1,"High Mythrite Ingot",1,"Rubber",2,"Fieldcraft Demimateria III",2,"",0,"",0,"Earth Cluster",3,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,870,835,995,0,"Master Leatherworker IV",True,True,True,"","",False,False,0
31870,12283,"Leatherworking","RecipeLevelTable#180","Carbonweave Cap of Gathering",1,"Carbon Fiber",1,"Pterodactyl Leather",1,"Sewing Thread",2,"Titanium Alloy Ingot",1,"Crystal Glass",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,850,0,"Master Leatherworker IV",True,True,True,"","",False,False,0
31871,12295,"Leatherworking","RecipeLevelTable#180","Carbonweave Vest of Gathering",1,"Carbon Fiber",2,"Pterodactyl Leather",2,"Cloud Cloth",1,"Sewing Thread",3,"Titanium Ingot",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,850,0,"Master Leatherworker IV",True,True,True,"","",False,False,0
31872,12314,"Leatherworking","RecipeLevelTable#180","Carbonweave Gloves of Gathering",1,"Carbon Fiber",1,"Pterodactyl Leather",1,"Sewing Thread",2,"Titanium Alloy Ingot",1,"",0,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,850,0,"Master Leatherworker IV",True,True,True,"","",False,False,0
31873,13394,"Clothcraft","RecipeLevelTable#180","Carbonweave Slops of Gathering",1,"Carbon Fiber",1,"Cloud Cloth",1,"Pterodactyl Leather",1,"Sewing Thread",2,"Titanium Ingot",1,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,718,695,850,0,"Master Weaver IV",True,True,True,"","",False,False,0
31874,12364,"Leatherworking","RecipeLevelTable#180","Carbonweave Boots of Gathering",1,"Carbon Fiber",1,"Pterodactyl Leather",1,"Sewing Thread",2,"Titanium Alloy Ingot",1,"Rubber",2,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,850,0,"Master Leatherworker IV",True,True,True,"","",False,False,0
31875,13428,"Clothcraft","RecipeLevelTable#220","Ironworks Cap of Crafting",1,"Luminous Fiber",2,"Eikon Cloth",2,"Eikon Fiber",1,"Eikon Iron Ingot",1,"Fieldcraft Demimateria III",2,"",0,"",0,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,870,835,995,0,"Master Weaver IV",True,True,True,"","",False,False,0
31876,13429,"Clothcraft","RecipeLevelTable#220","Ironworks Apron of Crafting",1,"Luminous Fiber",3,"Eikon Cloth",2,"Eikon Leather",1,"Eikon Fiber",2,"High Mythrite Ingot",1,"Fieldcraft Demimateria III",3,"",0,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,870,835,995,0,"Master Weaver IV",True,True,True,"","",False,False,0
31877,13430,"Clothcraft","RecipeLevelTable#220","Ironworks Sleeves of Crafting",1,"Luminous Fiber",2,"Eikon Cloth",2,"Eikon Fiber",1,"High Mythrite Ingot",1,"Fieldcraft Demimateria III",2,"",0,"",0,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,870,835,995,0,"Master Weaver IV",True,True,True,"","",False,False,0
31878,13431,"Clothcraft","RecipeLevelTable#220","Ironworks Breeches of Crafting",1,"Luminous Fiber",2,"Eikon Cloth",1,"Eikon Leather",1,"Eikon Fiber",1,"High Mythrite Ingot",1,"Fieldcraft Demimateria III",2,"",0,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,870,835,995,0,"Master Weaver IV",True,True,True,"","",False,False,0
31879,12407,"Leatherworking","RecipeLevelTable#220","Ironworks Boots of Crafting",1,"Luminous Fiber",2,"Eikon Leather",2,"Eikon Fiber",1,"High Mythrite Ingot",1,"Rubber",2,"Fieldcraft Demimateria III",2,"",0,"",0,"Earth Cluster",3,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,870,835,995,0,"Master Leatherworker IV",True,True,True,"","",False,False,0
31880,13347,"Clothcraft","RecipeLevelTable#180","Carbonweave Cap of Crafting",1,"Carbon Fiber",1,"Cloud Cloth",1,"Sewing Thread",2,"Titanium Alloy Ingot",1,"",0,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,718,695,850,0,"Master Weaver IV",True,True,True,"","",False,False,0
31881,13360,"Clothcraft","RecipeLevelTable#180","Carbonweave Apron of Crafting",1,"Carbon Fiber",2,"Cloud Cloth",2,"Pterodactyl Leather",1,"Sewing Thread",3,"Titanium Ingot",1,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,718,695,850,0,"Master Weaver IV",True,True,True,"","",False,False,0
31882,13371,"Clothcraft","RecipeLevelTable#180","Carbonweave Sleeves of Crafting",1,"Carbon Fiber",1,"Cloud Cloth",1,"Sewing Thread",2,"Titanium Alloy Ingot",1,"",0,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,718,695,850,0,"Master Weaver IV",True,True,True,"","",False,False,0
31883,13393,"Clothcraft","RecipeLevelTable#180","Carbonweave Breeches of Crafting",1,"Carbon Fiber",1,"Cloud Cloth",1,"Pterodactyl Leather",1,"Sewing Thread",2,"Titanium Ingot",1,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1029,False,100,100,100,0,718,695,850,0,"Master Weaver IV",True,True,True,"","",False,False,0
31884,12363,"Leatherworking","RecipeLevelTable#180","Carbonweave Boots of Crafting",1,"Carbon Fiber",1,"Pterodactyl Leather",1,"Sewing Thread",2,"Titanium Alloy Ingot",1,"Rubber",2,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1028,False,100,100,100,0,718,695,850,0,"Master Leatherworker IV",True,True,True,"","",False,False,0
31885,15765,"Woodworking","RecipeLevelTable#220","Ironworks Necklace of Gathering",1,"Luminous Fiber",1,"Treated Camphorwood Lumber",1,"Eikon Leather",1,"Eikon Fiber",1,"Fieldcraft Demimateria III",1,"",0,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1024,True,100,100,100,0,870,835,995,0,"Master Carpenter IV",True,True,True,"","",False,False,0
31886,14590,"Goldsmithing","RecipeLevelTable#220","Ironworks Earring of Gathering",1,"Luminous Fiber",1,"Eikon Iron Ingot",2,"Celestine",1,"Fieldcraft Demimateria III",1,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1027,False,100,100,100,0,870,835,995,0,"Master Goldsmith IV",True,True,True,"","",False,False,0
31887,15767,"Woodworking","RecipeLevelTable#220","Ironworks Armillae of Gathering",1,"Luminous Fiber",1,"Treated Camphorwood Lumber",1,"Eikon Leather",1,"Celestine",2,"Fieldcraft Demimateria III",1,"",0,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1024,True,100,100,100,0,870,835,995,0,"Master Carpenter IV",True,True,True,"","",False,False,0
31888,14592,"Goldsmithing","RecipeLevelTable#220","Ironworks Ring of Gathering",1,"Luminous Fiber",1,"Eikon Iron Ingot",2,"Celestine",1,"Fieldcraft Demimateria III",1,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1027,False,100,100,100,0,870,835,995,0,"Master Goldsmith IV",True,True,True,"","",False,False,0
31889,12406,"Leatherworking","RecipeLevelTable#220","Ironworks Belt of Gathering",1,"Luminous Fiber",1,"Eikon Leather",2,"High Mythrite Nugget",1,"Fieldcraft Demimateria III",1,"",0,"",0,"",0,"",0,"Earth Cluster",3,"Wind Cluster",2,"Aspect: None",1028,True,100,100,100,0,870,835,995,0,"Master Leatherworker IV",True,True,True,"","",False,False,0
31890,15764,"Woodworking","RecipeLevelTable#220","Ironworks Necklace of Crafting",1,"Luminous Fiber",1,"Treated Camphorwood Lumber",1,"Eikon Leather",1,"Eikon Fiber",1,"Fieldcraft Demimateria III",1,"",0,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1024,True,100,100,100,0,870,835,995,0,"Master Carpenter IV",True,True,True,"","",False,False,0
31891,14589,"Goldsmithing","RecipeLevelTable#220","Ironworks Earring of Crafting",1,"Luminous Fiber",1,"Eikon Iron Ingot",2,"Celestine",1,"Fieldcraft Demimateria III",1,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1027,False,100,100,100,0,870,835,995,0,"Master Goldsmith IV",True,True,True,"","",False,False,0
31892,15766,"Woodworking","RecipeLevelTable#220","Ironworks Armillae of Crafting",1,"Luminous Fiber",1,"Treated Camphorwood Lumber",1,"Eikon Leather",1,"Celestine",2,"Fieldcraft Demimateria III",1,"",0,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1024,True,100,100,100,0,870,835,995,0,"Master Carpenter IV",True,True,True,"","",False,False,0
31893,14591,"Goldsmithing","RecipeLevelTable#220","Ironworks Ring of Crafting",1,"Luminous Fiber",1,"Eikon Iron Ingot",2,"Celestine",1,"Fieldcraft Demimateria III",1,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1027,False,100,100,100,0,870,835,995,0,"Master Goldsmith IV",True,True,True,"","",False,False,0
31894,12405,"Leatherworking","RecipeLevelTable#220","Ironworks Belt of Crafting",1,"Luminous Fiber",1,"Eikon Leather",2,"High Mythrite Nugget",1,"Fieldcraft Demimateria III",1,"",0,"",0,"",0,"",0,"Earth Cluster",3,"Wind Cluster",2,"Aspect: None",1028,True,100,100,100,0,870,835,995,0,"Master Leatherworker IV",True,True,True,"","",False,False,0
31895,10581,"Smithing","RecipeLevelTable#220","High Mythrite Saw",1,"Luminous Fiber",3,"High Mythrite Ingot",3,"Treated Camphorwood Lumber",1,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1025,True,100,100,100,0,870,835,995,0,"Master Blacksmith IV",True,True,True,"","",False,False,0
31896,10583,"Smithing","RecipeLevelTable#220","High Mythrite Cross-pein Hammer",1,"Luminous Fiber",3,"High Mythrite Ingot",3,"Treated Camphorwood Lumber",1,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1025,False,100,100,100,0,870,835,995,0,"Master Blacksmith IV",True,True,True,"","",False,False,0
31897,10585,"Smithing","RecipeLevelTable#220","High Mythrite Raising Hammer",1,"Luminous Fiber",3,"High Mythrite Ingot",3,"Eikon Leather",1,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1025,False,100,100,100,0,870,835,995,0,"Master Blacksmith IV",True,True,True,"","",False,False,0
31898,10587,"Smithing","RecipeLevelTable#220","Eikon Iron Lapidary Hammer",1,"Luminous Fiber",3,"High Mythrite Ingot",2,"Eikon Iron Ingot",1,"Treated Camphorwood Lumber",1,"Gold Ingot",2,"Mastercraft Demimateria",1,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1025,False,100,100,100,0,870,835,995,0,"Master Blacksmith IV",True,True,True,"","",False,False,0
31899,10588,"Smithing","RecipeLevelTable#220","High Mythrite Round Knife",1,"Luminous Fiber",3,"High Mythrite Ingot",3,"Eikon Leather",1,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1025,True,100,100,100,0,870,835,995,0,"Master Blacksmith IV",True,True,True,"","",False,False,0
31900,14588,"Goldsmithing","RecipeLevelTable#220","Eikon Iron Needle",1,"Luminous Fiber",3,"Eikon Iron Ingot",3,"Treated Camphorwood Lumber",1,"Cashmere Cloth",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1027,True,100,100,100,0,870,835,995,0,"Master Goldsmith IV",True,True,True,"","",False,False,0
31901,11339,"Armorcraft","RecipeLevelTable#220","High Mythrite Alembic",1,"Luminous Fiber",3,"High Mythrite Ingot",2,"Eikon Iron Ingot",2,"Gold Ingot",1,"Crystal Glass",1,"Mastercraft Demimateria",1,"",0,"",0,"Ice Cluster",3,"Earth Cluster",2,"Aspect: None",1026,True,100,100,100,0,870,835,995,0,"Master Armorer IV",True,True,True,"","",False,False,0
31902,11340,"Armorcraft","RecipeLevelTable#220","High Mythrite Frypan",1,"Luminous Fiber",3,"High Mythrite Ingot",3,"Treated Camphorwood Lumber",1,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"Ice Cluster",3,"Earth Cluster",2,"Aspect: None",1026,False,100,100,100,0,870,835,995,0,"Master Armorer IV",True,True,True,"","",False,False,0
31903,10592,"Smithing","RecipeLevelTable#220","High Mythrite Pickaxe",1,"Luminous Fiber",3,"High Mythrite Ingot",3,"Treated Camphorwood Lumber",1,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1025,False,100,100,100,0,870,835,995,0,"Master Blacksmith IV",True,True,True,"","",False,False,0
31904,10594,"Smithing","RecipeLevelTable#220","High Mythrite Hatchet",1,"Luminous Fiber",3,"High Mythrite Ingot",2,"Treated Camphorwood Lumber",2,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1025,False,100,100,100,0,870,835,995,0,"Master Blacksmith IV",True,True,True,"","",False,False,0
31905,15763,"Woodworking","RecipeLevelTable#220","Luminous Fiber Fishing Rod",1,"Luminous Fiber",3,"Treated Camphorwood Lumber",3,"High Mythrite Ingot",1,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1024,False,100,100,100,0,870,835,995,0,"Master Carpenter IV",True,True,True,"","",False,False,0
31906,10582,"Smithing","RecipeLevelTable#220","High Mythrite Claw Hammer",1,"Luminous Fiber",3,"High Mythrite Ingot",2,"Treated Camphorwood Lumber",1,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1025,False,100,100,100,0,870,835,995,0,"Master Blacksmith IV",True,True,True,"","",False,False,0
31907,10584,"Smithing","RecipeLevelTable#220","High Mythrite File",1,"Luminous Fiber",3,"High Mythrite Ingot",2,"Eikon Leather",1,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1025,False,100,100,100,0,870,835,995,0,"Master Blacksmith IV",True,True,True,"","",False,False,0
31908,10586,"Smithing","RecipeLevelTable#220","High Mythrite Pliers",1,"Luminous Fiber",3,"High Mythrite Ingot",3,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1025,False,100,100,100,0,870,835,995,0,"Master Blacksmith IV",True,True,True,"","",False,False,0
31909,15761,"Woodworking","RecipeLevelTable#220","Eikon Iron Grinding Wheel",1,"Luminous Fiber",3,"Treated Camphorwood Lumber",2,"Eikon Iron Ingot",1,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1024,False,100,100,100,0,870,835,995,0,"Master Carpenter IV",True,True,True,"","",False,False,0
31910,10589,"Smithing","RecipeLevelTable#220","High Mythrite Awl",1,"Luminous Fiber",3,"High Mythrite Ingot",3,"Cashmere Cloth",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1025,False,100,100,100,0,870,835,995,0,"Master Blacksmith IV",True,True,True,"","",False,False,0
31911,15762,"Woodworking","RecipeLevelTable#220","Camphorwood Spinning Wheel",1,"Luminous Fiber",3,"Treated Camphorwood Lumber",3,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1024,False,100,100,100,0,870,835,995,0,"Master Carpenter IV",True,True,True,"","",False,False,0
31912,10590,"Smithing","RecipeLevelTable#220","High Mythrite Mortar",1,"Luminous Fiber",3,"High Mythrite Ingot",2,"Treated Camphorwood Lumber",1,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1025,False,100,100,100,0,870,835,995,0,"Master Blacksmith IV",True,True,True,"","",False,False,0
31913,10591,"Smithing","RecipeLevelTable#220","High Mythrite Culinary Knife",1,"Luminous Fiber",3,"High Mythrite Ingot",2,"Treated Camphorwood Lumber",1,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1025,True,100,100,100,0,870,835,995,0,"Master Blacksmith IV",True,True,True,"","",False,False,0
31914,10593,"Smithing","RecipeLevelTable#220","High Mythrite Sledgehammer",1,"Luminous Fiber",3,"High Mythrite Ingot",2,"Treated Camphorwood Lumber",1,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1025,False,100,100,100,0,870,835,995,0,"Master Blacksmith IV",True,True,True,"","",False,False,0
31915,10595,"Smithing","RecipeLevelTable#220","High Mythrite Scythe",1,"Luminous Fiber",3,"High Mythrite Ingot",2,"Treated Camphorwood Lumber",1,"Wolfram Ingot",1,"Gold Ingot",1,"Mastercraft Demimateria",1,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1025,False,100,100,100,0,870,835,995,0,"Master Blacksmith IV",True,True,True,"","",False,False,0
31916,10478,"Smithing","RecipeLevelTable#110","Mighty Thunderstrike",1,"Wolfram Ingot",2,"Ancient Lumber",1,"Gold Ingot",1,"Large Levin Orb",1,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Lightning Cluster",4,,0,"Aspect: Lightning",1009,True,100,100,100,0,451,407,0,0,"Master Blacksmith II",False,True,True,"","",False,False,0
31917,10481,"Smithing","RecipeLevelTable#110","Mighty Thundercrack",1,"Wolfram Ingot",3,"Saurian Leather",1,"Gold Ingot",1,"Large Levin Orb",1,"Battlecraft Demimateria III",5,"",0,"",0,"",0,"Lightning Cluster",4,,0,"Aspect: Lightning",1009,False,100,100,100,0,451,407,0,0,"Master Blacksmith II",False,True,True,"","",False,False,0
31918,10479,"Smithing","RecipeLevelTable#110","Mighty Thunderstorm",1,"Wolfram Ingot",3,"Ancient Lumber",1,"Gold Ingot",1,"Large Levin Orb",1,"Battlecraft Demimateria III",5,"",0,"",0,"",0,"Lightning Cluster",4,,0,"Aspect: Lightning",1009,True,100,100,100,0,451,407,0,0,"Master Blacksmith II",False,True,True,"","",False,False,0
31919,15685,"Woodworking","RecipeLevelTable#110","Mighty Thunderbolt",1,"Wolfram Ingot",2,"Ancient Lumber",2,"Gold Ingot",1,"Large Levin Orb",1,"Battlecraft Demimateria III",5,"",0,"",0,"",0,"Lightning Cluster",4,,0,"Aspect: Lightning",1008,False,100,100,100,0,451,407,0,0,"Master Carpenter II",False,True,True,"","",False,False,0
31920,15686,"Woodworking","RecipeLevelTable#110","Mighty Thunderdart",1,"Wolfram Ingot",1,"Ancient Lumber",3,"Gold Ingot",1,"Large Levin Orb",1,"Battlecraft Demimateria III",5,"",0,"",0,"",0,"Lightning Cluster",4,,0,"Aspect: Lightning",1008,False,100,100,100,0,451,407,0,0,"Master Carpenter II",False,True,True,"","",False,False,0
